startDateTime,endDateTime,PM15Median,PM15Minimum,PM15Maximum,PM15NumPts,PM15MAD,PM15finalQF,PM10Median,PM10Minimum,PM10Maximum,PM10NumPts,PM10MAD,PM10finalQF,PM4Median,PM4Minimum,PM4Maximum,PM4NumPts,PM4MAD,PM4finalQF,PM2.5Median,PM2.5Minimum,PM2.5Maximum,PM2.5NumPts,PM2.5MAD,PM2.5finalQF,PM1Median,PM1Minimum,PM1Maximum,PM1NumPts,PM1MAD,PM1finalQF,PM15sub50RHMedian,PM15sub50RHMinimum,PM15sub50RHMaximum,PM15sub50RHNumPts,PM15sub50RHMAD,PM15sub50RHfinalQF,PM10sub50RHMedian,PM10sub50RHMinimum,PM10sub50RHMaximum,PM10sub50RHNumPts,PM10sub50RHMAD,PM10sub50RHfinalQF,PM4sub50RHMedian,PM4sub50RHMinimum,PM4sub50RHMaximum,PM4sub50RHNumPts,PM4sub50RHMAD,PM4sub50RHfinalQF,PM2.5sub50RHMedian,PM2.5sub50RHMinimum,PM2.5sub50RHMaximum,PM2.5sub50RHNumPts,PM2.5sub50RHMAD,PM2.5sub50RHfinalQF,PM1sub50RHMedian,PM1sub50RHMinimum,PM1sub50RHMaximum,PM1sub50RHNumPts,PM1sub50RHMAD,PM1sub50RHfinalQF
"2023-09-01T00:00:00Z","2023-09-01T00:30:00Z",0.002,0.001,0.159,1800.000,0.000,1,0.002,0.001,0.020,1800.000,0.000,1,0.002,0.001,0.020,1800,0.000,1,0.002,0.001,0.020,1800,0.000,1,0.002,0.001,0.020,1800,0.000,1,0.002,0.001,0.159,1800,0.000,1,0.002,0.001,0.020,1800,0.000,1,0.002,0.001,0.020,1800,0.000,1,0.002,0.001,0.020,1800,0.000,1,0.002,0.001,0.020,1800,0.000,1
"2023-09-01T00:30:00Z","2023-09-01T01:00:00Z",0.003,0.001,0.127,1800.000,0.000,1,0.003,0.001,0.037,1800.000,0.000,1,0.003,0.001,0.035,1800,0.000,1,0.003,0.001,0.035,1800,0.000,1,0.003,0.001,0.035,1800,0.000,1,0.003,0.001,0.127,1800,0.000,1,0.003,0.001,0.037,1800,0.000,1,0.003,0.001,0.035,1800,0.000,1,0.003,0.001,0.035,1800,0.000,1,0.003,0.001,0.035,1800,0.000,1
"2023-09-01T01:00:00Z","2023-09-01T01:30:00Z",0.003,0.001,0.090,1800.000,0.000,1,0.003,0.001,0.037,1800.000,0.000,1,0.003,0.001,0.036,1800,0.000,1,0.003,0.001,0.036,1800,0.000,1,0.003,0.001,0.036,1800,0.000,1,0.003,0.001,0.090,1800,0.000,1,0.003,0.001,0.037,1800,0.000,1,0.003,0.001,0.036,1800,0.000,1,0.003,0.001,0.036,1800,0.000,1,0.003,0.001,0.036,1800,0.000,1
"2023-09-01T01:30:00Z","2023-09-01T02:00:00Z",0.003,0.001,0.101,1800.000,0.000,1,0.003,0.001,0.041,1800.000,0.000,1,0.003,0.001,0.041,1800,0.000,1,0.002,0.001,0.041,1800,0.000,1,0.002,0.001,0.040,1800,0.000,1,0.003,0.001,0.101,1800,0.000,1,0.003,0.001,0.041,1800,0.000,1,0.003,0.001,0.041,1800,0.000,1,0.002,0.001,0.041,1800,0.000,1,0.002,0.001,0.040,1800,0.000,1
"2023-09-01T02:00:00Z","2023-09-01T02:30:00Z",0.007,0.002,0.137,1699.000,0.000,1,0.007,0.002,0.058,1699.000,0.000,1,0.007,0.002,0.054,1699,0.000,1,0.006,0.002,0.054,1699,0.000,1,0.006,0.002,0.054,1699,0.000,1,0.007,0.002,0.137,1699,0.000,1,0.007,0.002,0.058,1699,0.000,1,0.007,0.002,0.054,1699,0.000,1,0.006,0.002,0.054,1699,0.000,1,0.006,0.002,0.054,1699,0.000,1
"2023-09-01T02:30:00Z","2023-09-01T03:00:00Z",0.003,0.001,0.157,1800.000,0.000,1,0.003,0.001,0.029,1800.000,0.000,1,0.002,0.001,0.023,1800,0.000,1,0.002,0.001,0.023,1800,0.000,1,0.002,0.001,0.023,1800,0.000,1,0.003,0.001,0.157,1800,0.000,1,0.003,0.001,0.029,1800,0.000,1,0.002,0.001,0.023,1800,0.000,1,0.002,0.001,0.023,1800,0.000,1,0.002,0.001,0.023,1800,0.000,1
"2023-09-01T03:00:00Z","2023-09-01T03:30:00Z",0.002,0.001,0.118,1800.000,0.000,1,0.002,0.001,0.037,1800.000,0.000,1,0.002,0.001,0.022,1800,0.000,1,0.002,0.001,0.022,1800,0.000,1,0.002,0.001,0.022,1800,0.000,1,0.002,0.001,0.118,1800,0.000,1,0.002,0.001,0.037,1800,0.000,1,0.002,0.001,0.022,1800,0.000,1,0.002,0.001,0.022,1800,0.000,1,0.002,0.001,0.022,1800,0.000,1
"2023-09-01T03:30:00Z","2023-09-01T04:00:00Z",0.002,0.001,0.076,1795.000,0.000,1,0.002,0.001,0.036,1795.000,0.000,1,0.001,0.001,0.036,1795,0.000,1,0.001,0.001,0.036,1795,0.000,1,0.001,0.001,0.036,1795,0.000,1,0.002,0.001,0.076,1795,0.000,1,0.002,0.001,0.036,1795,0.000,1,0.001,0.001,0.036,1795,0.000,1,0.001,0.001,0.036,1795,0.000,1,0.001,0.001,0.036,1795,0.000,1
"2023-09-01T04:00:00Z","2023-09-01T04:30:00Z",0.002,0.001,0.159,1800.000,0.000,1,0.002,0.001,0.048,1800.000,0.000,1,0.002,0.001,0.048,1800,0.000,1,0.002,0.001,0.048,1800,0.000,1,0.002,0.001,0.048,1800,0.000,1,0.002,0.001,0.159,1800,0.000,1,0.002,0.001,0.048,1800,0.000,1,0.002,0.001,0.048,1800,0.000,1,0.002,0.001,0.048,1800,0.000,1,0.002,0.001,0.048,1800,0.000,1
"2023-09-01T04:30:00Z","2023-09-01T05:00:00Z",0.002,0.001,0.259,1799.000,0.000,1,0.002,0.001,0.027,1799.000,0.000,1,0.002,0.001,0.025,1799,0.000,1,0.001,0.001,0.025,1799,0.000,1,0.001,0.001,0.025,1799,0.000,1,0.002,0.001,0.259,1799,0.000,1,0.002,0.001,0.027,1799,0.000,1,0.002,0.001,0.025,1799,0.000,1,0.001,0.001,0.025,1799,0.000,1,0.001,0.001,0.025,1799,0.000,1
"2023-09-01T05:00:00Z","2023-09-01T05:30:00Z",0.002,0.001,0.075,1699.000,0.000,1,0.002,0.001,0.039,1699.000,0.000,1,0.002,0.001,0.036,1699,0.000,1,0.002,0.001,0.036,1699,0.000,1,0.002,0.001,0.036,1699,0.000,1,0.002,0.001,0.075,1699,0.000,1,0.002,0.001,0.039,1699,0.000,1,0.002,0.001,0.036,1699,0.000,1,0.002,0.001,0.036,1699,0.000,1,0.002,0.001,0.036,1699,0.000,1
"2023-09-01T05:30:00Z","2023-09-01T06:00:00Z",0.002,0.001,0.086,1800.000,0.000,1,0.002,0.001,0.031,1800.000,0.000,1,0.002,0.001,0.031,1800,0.000,1,0.002,0.001,0.031,1800,0.000,1,0.002,0.001,0.031,1800,0.000,1,0.002,0.001,0.086,1800,0.000,1,0.002,0.001,0.031,1800,0.000,1,0.002,0.001,0.031,1800,0.000,1,0.002,0.001,0.031,1800,0.000,1,0.002,0.001,0.031,1800,0.000,1
"2023-09-01T06:00:00Z","2023-09-01T06:30:00Z",0.002,0.001,0.112,1800.000,0.000,1,0.002,0.001,0.016,1800.000,0.000,1,0.002,0.001,0.016,1800,0.000,1,0.002,0.001,0.016,1800,0.000,1,0.002,0.001,0.016,1800,0.000,1,0.002,0.001,0.112,1800,0.000,1,0.002,0.001,0.016,1800,0.000,1,0.002,0.001,0.016,1800,0.000,1,0.002,0.001,0.016,1800,0.000,1,0.002,0.001,0.016,1800,0.000,1
"2023-09-01T06:30:00Z","2023-09-01T07:00:00Z",0.002,0.001,0.069,1800.000,0.000,1,0.002,0.001,0.016,1800.000,0.000,1,0.002,0.001,0.013,1800,0.000,1,0.002,0.001,0.013,1800,0.000,1,0.002,0.001,0.013,1800,0.000,1,0.002,0.001,0.069,1800,0.000,1,0.002,0.001,0.016,1800,0.000,1,0.002,0.001,0.013,1800,0.000,1,0.002,0.001,0.013,1800,0.000,1,0.002,0.001,0.013,1800,0.000,1
"2023-09-01T07:00:00Z","2023-09-01T07:30:00Z",0.003,0.002,0.066,1800.000,0.000,1,0.003,0.002,0.024,1800.000,0.000,1,0.002,0.002,0.015,1800,0.000,1,0.002,0.001,0.015,1800,0.000,1,0.002,0.001,0.014,1800,0.000,1,0.003,0.002,0.066,1800,0.000,1,0.003,0.002,0.024,1800,0.000,1,0.002,0.002,0.015,1800,0.000,1,0.002,0.001,0.015,1800,0.000,1,0.002,0.001,0.014,1800,0.000,1
"2023-09-01T07:30:00Z","2023-09-01T08:00:00Z",0.003,0.002,0.089,1800.000,0.000,1,0.003,0.002,0.025,1800.000,0.000,1,0.003,0.002,0.024,1800,0.000,1,0.003,0.002,0.023,1800,0.000,1,0.003,0.002,0.023,1800,0.000,1,0.003,0.002,0.089,1800,0.000,1,0.003,0.002,0.025,1800,0.000,1,0.003,0.002,0.024,1800,0.000,1,0.003,0.002,0.023,1800,0.000,1,0.003,0.002,0.023,1800,0.000,1
"2023-09-01T08:00:00Z","2023-09-01T08:30:00Z",0.003,0.001,0.094,1698.000,0.000,1,0.003,0.001,0.028,1698.000,0.000,1,0.003,0.001,0.027,1698,0.000,1,0.003,0.001,0.026,1698,0.000,1,0.003,0.001,0.026,1698,0.000,1,0.003,0.001,0.094,1698,0.000,1,0.003,0.001,0.028,1698,0.000,1,0.003,0.001,0.027,1698,0.000,1,0.003,0.001,0.026,1698,0.000,1,0.003,0.001,0.026,1698,0.000,1
"2023-09-01T08:30:00Z","2023-09-01T09:00:00Z",0.003,0.001,0.196,1800.000,0.000,1,0.003,0.001,0.026,1800.000,0.000,1,0.002,0.001,0.022,1800,0.000,1,0.002,0.001,0.022,1800,0.000,1,0.002,0.001,0.022,1800,0.000,1,0.003,0.001,0.196,1800,0.000,1,0.003,0.001,0.026,1800,0.000,1,0.002,0.001,0.022,1800,0.000,1,0.002,0.001,0.022,1800,0.000,1,0.002,0.001,0.022,1800,0.000,1
"2023-09-01T09:00:00Z","2023-09-01T09:30:00Z",0.002,0.001,0.129,1800.000,0.000,1,0.002,0.001,0.023,1800.000,0.000,1,0.002,0.001,0.023,1800,0.000,1,0.002,0.001,0.023,1800,0.000,1,0.002,0.001,0.023,1800,0.000,1,0.002,0.001,0.129,1800,0.000,1,0.002,0.001,0.023,1800,0.000,1,0.002,0.001,0.023,1800,0.000,1,0.002,0.001,0.023,1800,0.000,1,0.002,0.001,0.023,1800,0.000,1
"2023-09-01T09:30:00Z","2023-09-01T10:00:00Z",0.002,0.001,0.080,1799.000,0.000,1,0.002,0.001,0.023,1799.000,0.000,1,0.002,0.001,0.022,1799,0.000,1,0.002,0.001,0.021,1799,0.000,1,0.002,0.001,0.021,1799,0.000,1,0.002,0.001,0.080,1799,0.000,1,0.002,0.001,0.023,1799,0.000,1,0.002,0.001,0.022,1799,0.000,1,0.002,0.001,0.021,1799,0.000,1,0.002,0.001,0.021,1799,0.000,1
"2023-09-01T10:00:00Z","2023-09-01T10:30:00Z",0.002,0.001,0.128,1800.000,0.000,1,0.002,0.001,0.060,1800.000,0.000,1,0.002,0.001,0.059,1800,0.000,1,0.002,0.001,0.059,1800,0.000,1,0.002,0.001,0.059,1800,0.000,1,0.002,0.001,0.128,1800,0.000,1,0.002,0.001,0.060,1800,0.000,1,0.002,0.001,0.059,1800,0.000,1,0.002,0.001,0.059,1800,0.000,1,0.002,0.001,0.059,1800,0.000,1
"2023-09-01T10:30:00Z","2023-09-01T11:00:00Z",0.002,0.001,0.128,1800.000,0.000,1,0.002,0.001,0.023,1800.000,0.000,1,0.002,0.001,0.018,1800,0.000,1,0.002,0.001,0.018,1800,0.000,1,0.002,0.001,0.018,1800,0.000,1,0.002,0.001,0.128,1800,0.000,1,0.002,0.001,0.023,1800,0.000,1,0.002,0.001,0.018,1800,0.000,1,0.002,0.001,0.018,1800,0.000,1,0.002,0.001,0.018,1800,0.000,1
"2023-09-01T11:00:00Z","2023-09-01T11:30:00Z",0.002,0.001,0.081,1696.000,0.000,1,0.002,0.001,0.031,1696.000,0.000,1,0.002,0.001,0.030,1696,0.000,1,0.002,0.001,0.029,1696,0.000,1,0.002,0.001,0.029,1696,0.000,1,0.002,0.001,0.081,1696,0.000,1,0.002,0.001,0.031,1696,0.000,1,0.002,0.001,0.030,1696,0.000,1,0.002,0.001,0.029,1696,0.000,1,0.002,0.001,0.029,1696,0.000,1
"2023-09-01T11:30:00Z","2023-09-01T12:00:00Z",0.003,0.002,0.071,1800.000,0.000,1,0.003,0.002,0.015,1800.000,0.000,1,0.003,0.001,0.010,1800,0.000,1,0.002,0.001,0.010,1800,0.000,1,0.002,0.001,0.010,1800,0.000,1,0.003,0.002,0.071,1800,0.000,1,0.003,0.002,0.015,1800,0.000,1,0.003,0.001,0.010,1800,0.000,1,0.002,0.001,0.010,1800,0.000,1,0.002,0.001,0.010,1800,0.000,1
"2023-09-01T12:00:00Z","2023-09-01T12:30:00Z",0.003,0.001,0.072,1800.000,0.000,1,0.003,0.001,0.038,1800.000,0.000,1,0.002,0.001,0.014,1800,0.000,1,0.002,0.001,0.013,1800,0.000,1,0.002,0.001,0.013,1800,0.000,1,0.003,0.001,0.072,1800,0.000,1,0.003,0.001,0.038,1800,0.000,1,0.002,0.001,0.014,1800,0.000,1,0.002,0.001,0.013,1800,0.000,1,0.002,0.001,0.013,1800,0.000,1
"2023-09-01T12:30:00Z","2023-09-01T13:00:00Z",0.003,0.001,0.073,1800.000,0.000,1,0.002,0.001,0.024,1800.000,0.000,1,0.002,0.001,0.020,1800,0.000,1,0.002,0.001,0.019,1800,0.000,1,0.002,0.001,0.019,1800,0.000,1,0.003,0.001,0.073,1800,0.000,1,0.002,0.001,0.024,1800,0.000,1,0.002,0.001,0.020,1800,0.000,1,0.002,0.001,0.019,1800,0.000,1,0.002,0.001,0.019,1800,0.000,1
"2023-09-01T13:00:00Z","2023-09-01T13:30:00Z",0.002,0.001,0.080,1800.000,0.000,1,0.002,0.001,0.024,1800.000,0.000,1,0.002,0.001,0.015,1800,0.000,1,0.002,0.001,0.015,1800,0.000,1,0.002,0.001,0.015,1800,0.000,1,0.002,0.001,0.080,1800,0.000,1,0.002,0.001,0.024,1800,0.000,1,0.002,0.001,0.015,1800,0.000,1,0.002,0.001,0.015,1800,0.000,1,0.002,0.001,0.015,1800,0.000,1
"2023-09-01T13:30:00Z","2023-09-01T14:00:00Z",0.002,0.001,0.077,1800.000,0.000,1,0.002,0.001,0.015,1800.000,0.000,1,0.002,0.001,0.013,1800,0.000,1,0.002,0.001,0.013,1800,0.000,1,0.002,0.001,0.013,1800,0.000,1,0.002,0.001,0.077,1800,0.000,1,0.002,0.001,0.015,1800,0.000,1,0.002,0.001,0.013,1800,0.000,1,0.002,0.001,0.013,1800,0.000,1,0.002,0.001,0.013,1800,0.000,1
"2023-09-01T14:00:00Z","2023-09-01T14:30:00Z",0.003,0.001,0.102,1698.000,0.000,1,0.003,0.001,0.028,1698.000,0.000,1,0.002,0.001,0.026,1698,0.000,1,0.002,0.001,0.026,1698,0.000,1,0.002,0.001,0.026,1698,0.000,1,0.003,0.001,0.102,1698,0.000,1,0.003,0.001,0.028,1698,0.000,1,0.002,0.001,0.026,1698,0.000,1,0.002,0.001,0.026,1698,0.000,1,0.002,0.001,0.026,1698,0.000,1
"2023-09-01T14:30:00Z","2023-09-01T15:00:00Z",0.003,0.002,0.081,1800.000,0.000,1,0.003,0.002,0.029,1800.000,0.000,1,0.003,0.002,0.025,1800,0.000,1,0.003,0.002,0.025,1800,0.000,1,0.003,0.002,0.025,1800,0.000,1,0.003,0.002,0.081,1800,0.000,1,0.003,0.002,0.029,1800,0.000,1,0.003,0.002,0.025,1800,0.000,1,0.003,0.002,0.025,1800,0.000,1,0.003,0.002,0.025,1800,0.000,1
"2023-09-01T15:00:00Z","2023-09-01T15:30:00Z",0.003,0.002,0.194,1800.000,0.000,1,0.003,0.002,0.027,1800.000,0.000,1,0.003,0.002,0.027,1800,0.000,1,0.003,0.002,0.027,1800,0.000,1,0.003,0.002,0.027,1800,0.000,1,0.003,0.002,0.194,1800,0.000,1,0.003,0.002,0.027,1800,0.000,1,0.003,0.002,0.027,1800,0.000,1,0.003,0.002,0.027,1800,0.000,1,0.003,0.002,0.027,1800,0.000,1
"2023-09-01T15:30:00Z","2023-09-01T16:00:00Z",0.003,0.002,0.435,1800.000,0.000,1,0.003,0.002,0.119,1800.000,0.000,1,0.003,0.001,0.045,1800,0.000,1,0.003,0.001,0.042,1800,0.000,1,0.002,0.001,0.042,1800,0.000,1,0.003,0.002,0.435,1800,0.000,1,0.003,0.002,0.119,1800,0.000,1,0.003,0.001,0.045,1800,0.000,1,0.003,0.001,0.042,1800,0.000,1,0.002,0.001,0.042,1800,0.000,1
"2023-09-01T16:00:00Z","2023-09-01T16:30:00Z",0.003,0.002,0.346,1800.000,0.000,1,0.003,0.002,0.042,1800.000,0.000,1,0.003,0.002,0.018,1800,0.000,1,0.003,0.002,0.018,1800,0.000,1,0.002,0.001,0.018,1800,0.000,1,0.003,0.002,0.346,1800,0.000,1,0.003,0.002,0.042,1800,0.000,1,0.003,0.002,0.018,1800,0.000,1,0.003,0.002,0.018,1800,0.000,1,0.002,0.001,0.018,1800,0.000,1
"2023-09-01T16:30:00Z","2023-09-01T17:00:00Z",0.003,0.001,0.092,1800.000,0.000,1,0.003,0.001,0.025,1800.000,0.000,1,0.003,0.001,0.024,1800,0.000,1,0.003,0.001,0.023,1800,0.000,1,0.002,0.001,0.023,1800,0.000,1,0.003,0.001,0.092,1800,0.000,1,0.003,0.001,0.025,1800,0.000,1,0.003,0.001,0.024,1800,0.000,1,0.003,0.001,0.023,1800,0.000,1,0.002,0.001,0.023,1800,0.000,1
"2023-09-01T17:00:00Z","2023-09-01T17:30:00Z",0.003,0.001,0.085,1699.000,0.000,1,0.003,0.001,0.023,1699.000,0.000,1,0.003,0.001,0.021,1699,0.000,1,0.003,0.001,0.021,1699,0.000,1,0.003,0.001,0.021,1699,0.000,1,0.003,0.001,0.085,1699,0.000,1,0.003,0.001,0.023,1699,0.000,1,0.003,0.001,0.021,1699,0.000,1,0.003,0.001,0.021,1699,0.000,1,0.003,0.001,0.021,1699,0.000,1
"2023-09-01T17:30:00Z","2023-09-01T18:00:00Z",0.003,0.002,0.192,1800.000,0.000,1,0.003,0.002,0.055,1800.000,0.000,1,0.003,0.002,0.032,1800,0.000,1,0.003,0.002,0.032,1800,0.000,1,0.002,0.002,0.032,1800,0.000,1,0.003,0.002,0.192,1800,0.000,1,0.003,0.002,0.055,1800,0.000,1,0.003,0.002,0.032,1800,0.000,1,0.003,0.002,0.032,1800,0.000,1,0.002,0.002,0.032,1800,0.000,1
"2023-09-01T18:00:00Z","2023-09-01T18:30:00Z",0.003,0.002,0.132,1800.000,0.000,1,0.003,0.002,0.059,1800.000,0.000,1,0.003,0.002,0.058,1800,0.000,1,0.003,0.002,0.058,1800,0.000,1,0.003,0.002,0.058,1800,0.000,1,0.003,0.002,0.132,1800,0.000,1,0.003,0.002,0.059,1800,0.000,1,0.003,0.002,0.058,1800,0.000,1,0.003,0.002,0.058,1800,0.000,1,0.003,0.002,0.058,1800,0.000,1
"2023-09-01T18:30:00Z","2023-09-01T19:00:00Z",0.004,0.002,0.088,1800.000,0.000,1,0.004,0.002,0.021,1800.000,0.000,1,0.003,0.002,0.016,1800,0.000,1,0.003,0.002,0.015,1800,0.000,1,0.003,0.002,0.015,1800,0.000,1,0.004,0.002,0.088,1800,0.000,1,0.004,0.002,0.021,1800,0.000,1,0.003,0.002,0.016,1800,0.000,1,0.003,0.002,0.015,1800,0.000,1,0.003,0.002,0.015,1800,0.000,1
"2023-09-01T19:00:00Z","2023-09-01T19:30:00Z",0.004,0.002,0.087,1800.000,0.000,1,0.004,0.002,0.023,1800.000,0.000,1,0.003,0.002,0.021,1800,0.000,1,0.003,0.002,0.021,1800,0.000,1,0.003,0.002,0.021,1800,0.000,1,0.004,0.002,0.087,1800,0.000,1,0.004,0.002,0.023,1800,0.000,1,0.003,0.002,0.021,1800,0.000,1,0.003,0.002,0.021,1800,0.000,1,0.003,0.002,0.021,1800,0.000,1
"2023-09-01T19:30:00Z","2023-09-01T20:00:00Z",0.004,0.002,0.210,1800.000,0.000,1,0.004,0.002,0.050,1800.000,0.000,1,0.003,0.002,0.049,1800,0.000,1,0.003,0.002,0.049,1800,0.000,1,0.003,0.002,0.049,1800,0.000,1,0.004,0.002,0.210,1800,0.000,1,0.004,0.002,0.050,1800,0.000,1,0.003,0.002,0.049,1800,0.000,1,0.003,0.002,0.049,1800,0.000,1,0.003,0.002,0.049,1800,0.000,1
"2023-09-01T20:00:00Z","2023-09-01T20:30:00Z",0.004,0.002,0.125,1699.000,0.000,1,0.004,0.002,0.044,1699.000,0.000,1,0.004,0.002,0.043,1699,0.000,1,0.004,0.001,0.042,1699,0.000,1,0.003,0.001,0.042,1699,0.000,1,0.004,0.002,0.125,1699,0.000,1,0.004,0.002,0.044,1699,0.000,1,0.004,0.002,0.043,1699,0.000,1,0.004,0.001,0.042,1699,0.000,1,0.003,0.001,0.042,1699,0.000,1
"2023-09-01T20:30:00Z","2023-09-01T21:00:00Z",0.005,0.002,0.138,1788.000,0.000,1,0.005,0.002,0.035,1788.000,0.000,1,0.004,0.002,0.031,1788,0.000,1,0.004,0.002,0.030,1788,0.000,1,0.004,0.002,0.030,1788,0.000,1,0.005,0.002,0.138,1788,0.000,1,0.005,0.002,0.035,1788,0.000,1,0.004,0.002,0.031,1788,0.000,1,0.004,0.002,0.030,1788,0.000,1,0.004,0.002,0.030,1788,0.000,1
"2023-09-01T21:00:00Z","2023-09-01T21:30:00Z",0.005,0.003,0.078,1800.000,0.000,0,0.005,0.003,0.028,1800.000,0.000,0,0.004,0.003,0.022,1800,0.000,0,0.004,0.002,0.021,1800,0.000,0,0.004,0.002,0.021,1800,0.000,0,0.005,0.003,0.078,1800,0.000,0,0.005,0.003,0.028,1800,0.000,0,0.004,0.003,0.022,1800,0.000,0,0.004,0.002,0.021,1800,0.000,0,0.004,0.002,0.021,1800,0.000,0
"2023-09-01T21:30:00Z","2023-09-01T22:00:00Z",0.004,0.001,0.143,1715.000,0.000,0,0.004,0.001,0.088,1715.000,0.000,0,0.003,0.001,0.053,1715,0.000,0,0.003,0.001,0.050,1715,0.000,0,0.003,0.001,0.050,1715,0.000,0,0.004,0.001,0.143,1715,0.000,0,0.004,0.001,0.088,1715,0.000,0,0.003,0.001,0.053,1715,0.000,0,0.003,0.001,0.050,1715,0.000,0,0.003,0.001,0.050,1715,0.000,0
"2023-09-01T22:00:00Z","2023-09-01T22:30:00Z",0.001,0.001,0.074,562.000,0.000,1,0.001,0.001,0.021,562.000,0.000,1,0.001,0.001,0.012,562,0.000,1,0.001,0.001,0.012,562,0.000,1,0.001,0.001,0.012,562,0.000,1,0.001,0.001,0.074,562,0.000,1,0.001,0.001,0.021,562,0.000,1,0.001,0.001,0.012,562,0.000,1,0.001,0.001,0.012,562,0.000,1,0.001,0.001,0.012,562,0.000,1
"2023-09-01T22:30:00Z","2023-09-01T23:00:00Z",0.002,0.001,0.268,1793.000,0.000,1,0.002,0.001,0.046,1793.000,0.000,1,0.002,0.001,0.034,1793,0.000,1,0.002,0.001,0.033,1793,0.000,1,0.002,0.001,0.033,1793,0.000,1,0.002,0.001,0.268,1793,0.000,1,0.002,0.001,0.046,1793,0.000,1,0.002,0.001,0.034,1793,0.000,1,0.002,0.001,0.033,1793,0.000,1,0.002,0.001,0.033,1793,0.000,1
"2023-09-01T23:00:00Z","2023-09-01T23:30:00Z",0.003,0.001,0.152,1698.000,0.000,1,0.003,0.001,0.025,1698.000,0.000,1,0.003,0.001,0.024,1698,0.000,1,0.002,0.001,0.024,1698,0.000,1,0.002,0.001,0.024,1698,0.000,1,0.003,0.001,0.152,1698,0.000,1,0.003,0.001,0.025,1698,0.000,1,0.003,0.001,0.024,1698,0.000,1,0.002,0.001,0.024,1698,0.000,1,0.002,0.001,0.024,1698,0.000,1
"2023-09-01T23:30:00Z","2023-09-02T00:00:00Z",0.003,0.002,0.183,1800.000,0.000,1,0.003,0.002,0.042,1800.000,0.000,1,0.003,0.002,0.041,1800,0.000,1,0.003,0.002,0.041,1800,0.000,1,0.003,0.002,0.041,1800,0.000,1,0.003,0.002,0.183,1800,0.000,1,0.003,0.002,0.042,1800,0.000,1,0.003,0.002,0.041,1800,0.000,1,0.003,0.002,0.041,1800,0.000,1,0.003,0.002,0.041,1800,0.000,1
"2023-09-02T00:00:00Z","2023-09-02T00:30:00Z",0.005,0.002,0.173,1800.000,0.000,1,0.005,0.002,0.042,1800.000,0.000,1,0.004,0.002,0.026,1800,0.000,1,0.004,0.002,0.026,1800,0.000,1,0.004,0.002,0.026,1800,0.000,1,0.005,0.002,0.173,1800,0.000,1,0.005,0.002,0.042,1800,0.000,1,0.004,0.002,0.026,1800,0.000,1,0.004,0.002,0.026,1800,0.000,1,0.004,0.002,0.026,1800,0.000,1
"2023-09-02T00:30:00Z","2023-09-02T01:00:00Z",0.007,0.004,0.432,1800.000,0.000,1,0.007,0.004,0.085,1800.000,0.000,1,0.006,0.004,0.064,1800,0.000,1,0.005,0.003,0.063,1800,0.000,1,0.005,0.003,0.063,1800,0.000,1,0.007,0.004,0.432,1800,0.000,1,0.007,0.004,0.085,1800,0.000,1,0.006,0.004,0.064,1800,0.000,1,0.005,0.003,0.063,1800,0.000,1,0.005,0.003,0.063,1800,0.000,1
"2023-09-02T01:00:00Z","2023-09-02T01:30:00Z",0.011,0.004,0.222,1800.000,0.000,1,0.010,0.004,0.047,1800.000,0.000,1,0.008,0.004,0.042,1800,0.000,1,0.008,0.004,0.042,1800,0.000,1,0.008,0.004,0.041,1800,0.000,1,0.011,0.004,0.222,1800,0.000,1,0.010,0.004,0.047,1800,0.000,1,0.008,0.004,0.042,1800,0.000,1,0.008,0.004,0.042,1800,0.000,1,0.008,0.004,0.041,1800,0.000,1
"2023-09-02T01:30:00Z","2023-09-02T02:00:00Z",0.009,0.004,0.128,1800.000,0.000,1,0.008,0.004,0.056,1800.000,0.000,1,0.007,0.004,0.049,1800,0.000,1,0.006,0.004,0.049,1800,0.000,1,0.006,0.004,0.049,1800,0.000,1,0.009,0.004,0.128,1800,0.000,1,0.008,0.004,0.056,1800,0.000,1,0.007,0.004,0.049,1800,0.000,1,0.006,0.004,0.049,1800,0.000,1,0.006,0.004,0.049,1800,0.000,1
"2023-09-02T02:00:00Z","2023-09-02T02:30:00Z",0.008,0.004,0.101,1699.000,0.000,1,0.008,0.004,0.039,1699.000,0.000,1,0.006,0.003,0.029,1699,0.000,1,0.006,0.003,0.029,1699,0.000,1,0.006,0.003,0.029,1699,0.000,1,0.008,0.004,0.101,1699,0.000,1,0.008,0.004,0.039,1699,0.000,1,0.006,0.003,0.029,1699,0.000,1,0.006,0.003,0.029,1699,0.000,1,0.006,0.003,0.029,1699,0.000,1
"2023-09-02T02:30:00Z","2023-09-02T03:00:00Z",0.006,0.003,0.147,1800.000,0.000,1,0.006,0.003,0.052,1800.000,0.000,1,0.005,0.003,0.052,1800,0.000,1,0.005,0.003,0.052,1800,0.000,1,0.005,0.003,0.052,1800,0.000,1,0.006,0.003,0.147,1800,0.000,1,0.006,0.003,0.052,1800,0.000,1,0.005,0.003,0.052,1800,0.000,1,0.005,0.003,0.052,1800,0.000,1,0.005,0.003,0.052,1800,0.000,1
